,horse_id,name,bloodline,breed_type,gen,gender,coat,stable_name,class,race_count,placed_pct,win_pct,odds,rank,zed_url,img_url
592,8845,Papi Chulo,Buterin,elite,Z20,Colt,Pale Violet,Brasada Stables,5,14,0.21428571428571427,0.0,26.6951724137931,593,https://zed.run/racehorse/8845,https://img.zed.run/horses/DB7093.svg
593,16712,Mia Khalifa,Buterin,legendary,Z18,Filly,Field Drab,The Sky is The Limit,5,14,0.21428571428571427,0.0,19.956874999999997,594,https://zed.run/racehorse/16712,https://img.zed.run/horses/6C541E.svg
594,8317,King Killer,Buterin,legendary,Z11,Mare,Suave Mauve,Stay4Glue,5,34,0.20588235294117646,0.0,16.808285714285716,595,https://zed.run/racehorse/8317,https://img.zed.run/horses/D473D4.svg
595,16046,Stanley Yelnats,Buterin,legendary,Z14,Filly,Taupe,4 Plumpers Stables,5,25,0.2,0.0,15.013703703703701,596,https://zed.run/racehorse/16046,https://img.zed.run/horses/483C32.svg
596,18813,Raiffeisen Bank,Buterin,legendary,Z19,Colt,Golden Rod,HarleyBear Farms,5,20,0.1,0.05,10.449310344827586,597,https://zed.run/racehorse/18813,https://img.zed.run/horses/EEE8AA.svg
597,14229,Walked Off,Buterin,genesis,Z8,Colt,Shadow Fighter,Bunting Beach House,5,20,0.1,0.05,14.835000000000003,598,https://zed.run/racehorse/14229,https://img.zed.run/horses/BFAFB2.svg
598,15961,Art of War,Buterin,exclusive,Z12,Filly,Celestial Blue,The Ronin Racing,5,31,0.1935483870967742,0.0,17.188181818181818,599,https://zed.run/racehorse/15961,https://img.zed.run/horses/4997D0.svg
599,18018,Sunray,Buterin,elite,Z16,Mare,Buff Gold,💎 Hidden Gem Racing 💎,5,20,0.2,0.0,18.291666666666668,600,https://zed.run/racehorse/18018,https://img.zed.run/horses/F0DC82.svg
600,15432,Floyd Mayweather,Buterin,legendary,Z11,Mare,Celestial Blue,House Of Horses,5,32,0.1875,0.0,29.896470588235292,601,https://zed.run/racehorse/15432,https://img.zed.run/horses/4997D0.svg
601,18781,Saint Lasar,Buterin,legendary,Z18,Mare,Baker-Miller Pink,Hollywood Racing,5,20,0.2,0.0,14.55090909090909,602,https://zed.run/racehorse/18781,https://img.zed.run/horses/FF91AF.svg
602,16262,Freedom Warrior,Buterin,cross,Z18,Colt,Baker-Miller Pink,Freedom Racing,5,15,0.06666666666666667,0.06666666666666667,12.999444444444443,603,https://zed.run/racehorse/16262,https://img.zed.run/horses/FF91AF.svg
603,8076,Trumped,Buterin,genesis,Z10,Filly,Arctic Snow,DeeM,5,27,0.1111111111111111,0.037037037037037035,31.058285714285706,604,https://zed.run/racehorse/8076,https://img.zed.run/horses/FFFAFA.svg
604,17638,The Sail Fish,Nakamoto,cross,Z13,Colt,Air Superiority Blue,Unknown FTW,5,15,0.06666666666666667,0.06666666666666667,24.16045454545455,605,https://zed.run/racehorse/17638,https://img.zed.run/horses/72A0C1.svg
605,18554,Yeezy,Buterin,exclusive,Z26,Colt,Coral Wave,MOID FARMS,5,33,0.12121212121212122,0.030303030303030304,19.455681818181823,606,https://zed.run/racehorse/18554,https://img.zed.run/horses/FF7F50.svg
606,14847,Future Time,Buterin,genesis,Z10,Colt,Dartmouth Green,The Beginning,5,20,0.2,0.0,35.15304347826087,607,https://zed.run/racehorse/14847,https://img.zed.run/horses/00703C.svg
607,17408,Killer Instincts,Finney,elite,Z21,Filly,Celestial Blue,Woven Stable,5,15,0.2,0.0,16.305625000000003,608,https://zed.run/racehorse/17408,https://img.zed.run/horses/4997D0.svg
608,18303,Affordable Candy,Buterin,exclusive,Z13,Filly,Fandango,Canyon Sunrise,5,20,0.2,0.0,16.31904761904762,609,https://zed.run/racehorse/18303,https://img.zed.run/horses/B53389.svg
609,18105,Gizmo,Szabo,elite,Z14,Colt,Absolute Zero,Rancho Los Bravos,5,37,0.08108108108108109,0.05405405405405406,15.889736842105265,610,https://zed.run/racehorse/18105,https://img.zed.run/horses/0048BA.svg
610,8397,Pentagon,Szabo,elite,Z10,Colt,Fandango,Catch Me Ridin' Derby,5,15,0.2,0.0,13.746071428571426,611,https://zed.run/racehorse/8397,https://img.zed.run/horses/B53389.svg
611,18589,Maverix,Buterin,cross,Z23,Mare,Air Superiority Blue,dream Den,5,21,0.19047619047619047,0.0,20.39354838709678,612,https://zed.run/racehorse/18589,https://img.zed.run/horses/72A0C1.svg
612,14023,Break The Wall,Buterin,genesis,Z10,Mare,China Rose,🐎SeaBiscuit|Caballos🐎,5,15,0.2,0.0,20.158749999999998,613,https://zed.run/racehorse/14023,https://img.zed.run/horses/A8516E.svg
613,16469,Roll Tide,Buterin,legendary,Z16,Filly,English Vermillion,Boston Stables,5,21,0.19047619047619047,0.0,19.170909090909092,614,https://zed.run/racehorse/16469,https://img.zed.run/horses/CC474B.svg
614,14007,Miguel Named Me,Buterin,genesis,Z10,Colt,Alabaster,Polka City Wonderhorses,5,27,0.18518518518518517,0.0,25.958000000000002,615,https://zed.run/racehorse/14007,https://img.zed.run/horses/F2F0E6.svg
615,18590,Tickets to My Downfall,Finney,elite,Z12,Colt,Suave Mauve,Single Star Farms,5,21,0.09523809523809523,0.047619047619047616,23.005,616,https://zed.run/racehorse/18590,https://img.zed.run/horses/D473D4.svg
616,19579,Pistolero,Buterin,exclusive,Z38,Filly,Space Sparkle,Coastline Stables,5,40,0.175,0.0,14.878292682926826,617,https://zed.run/racehorse/19579,https://img.zed.run/horses/4A646C.svg
617,14178,It Takes Two Baby,Buterin,genesis,Z10,Mare,Cal Poly Pomona,RyanBOO,5,22,0.09090909090909091,0.045454545454545456,28.344999999999995,618,https://zed.run/racehorse/14178,https://img.zed.run/horses/1E4D2B.svg
618,18853,Fire Horse,Buterin,cross,Z41,Colt,Fire Opal,Starship Homebase,5,10,0.2,0.0,18.187000000000005,619,https://zed.run/racehorse/18853,https://img.zed.run/horses/E95C4B.svg
619,18348,Jenny from the Block,Buterin,elite,Z21,Mare,Arctic Snow,WowweeeeZee,5,37,0.10810810810810811,0.02702702702702703,23.047750000000004,620,https://zed.run/racehorse/18348,https://img.zed.run/horses/FFFAFA.svg
620,16740,Elusive Quality,Buterin,exclusive,Z12,Colt,Banana Mania,WPS,5,16,0.1875,0.0,13.02941176470588,621,https://zed.run/racehorse/16740,https://img.zed.run/horses/FAE7B5.svg
621,15776,Black Lives Matter,Nakamoto,cross,Z13,Colt,Fandango,Rippey Racers,5,29,0.10344827586206896,0.034482758620689655,25.655263157894733,622,https://zed.run/racehorse/15776,https://img.zed.run/horses/B53389.svg
622,17971,Shadow Darkness,Buterin,exclusive,Z24,Mare,Shadow Fighter,Vandiver Meadows,5,28,0.17857142857142858,0.0,21.489090909090905,623,https://zed.run/racehorse/17971,https://img.zed.run/horses/BFAFB2.svg
623,5996,Rush Hard,Buterin,genesis,Z10,Colt,Dark Lava,⚛ϓϊρɦ₸âçĥ 🏆 Ŕãçϊɳĝ*,5,16,0.1875,0.0,10.873593750000005,624,https://zed.run/racehorse/5996,https://img.zed.run/horses/483C32.svg
624,15791,In Beta,Nakamoto,cross,Z11,Filly,Coral Wave,"Don Flamenco Racing, LLC",5,22,0.18181818181818182,0.0,15.78125,625,https://zed.run/racehorse/15791,https://img.zed.run/horses/FF7F50.svg
625,19345,Kingslayer,Szabo,cross,Z16,Colt,Burlywood,GentEllis Stables,5,10,0.2,0.0,16.76090909090909,626,https://zed.run/racehorse/19345,https://img.zed.run/horses/DEB887.svg
626,16298,Baby Bozo,Buterin,cross,Z17,Filly,Alice Blue,BOTS investment group,5,10,0.2,0.0,24.44545454545454,627,https://zed.run/racehorse/16298,https://img.zed.run/horses/F0F8FF.svg
627,16741,Anyar Neeze,Finney,elite,Z13,Colt,Cosmic Latte,Star Stable,5,22,0.18181818181818182,0.0,13.035769230769231,628,https://zed.run/racehorse/16741,https://img.zed.run/horses/FFF8E7.svg
628,16353,Bambora Crash,Buterin,legendary,Z20,Mare,Coral Wave,ZẹdGazette.com,5,10,0.2,0.0,14.088333333333333,629,https://zed.run/racehorse/16353,https://img.zed.run/horses/FF7F50.svg
629,14540,Hibernator,Buterin,genesis,Z10,Filly,Antique Brass,Griff's Gallops,5,16,0.0625,0.0625,23.784117647058824,630,https://zed.run/racehorse/14540,https://img.zed.run/horses/CD9575.svg
630,16256,Ancient One,Buterin,legendary,Z20,Colt,Cosmic Latte,Blacklist,5,10,0.2,0.0,13.638749999999998,631,https://zed.run/racehorse/16256,https://img.zed.run/horses/FFF8E7.svg
631,18380,Breathless Haze,Buterin,elite,Z38,Mare,Cyclamen,Wrigley Stables,5,10,0.2,0.0,16.258333333333333,632,https://zed.run/racehorse/18380,https://img.zed.run/horses/F56FA1.svg
632,8997,Two Cups,Buterin,genesis,Z10,Colt,Cornsilk,KING FARM (IT),5,10,0.2,0.0,10.002894736842103,633,https://zed.run/racehorse/8997,https://img.zed.run/horses/FFF8DC.svg
633,17850,Hay Girl Hay,Buterin,elite,Z15,Colt,Bleu De France,Run Horse Run,5,22,0.18181818181818182,0.0,30.278333333333332,634,https://zed.run/racehorse/17850,https://img.zed.run/horses/318CE7.svg
634,10696,Elcalamatus instinct,Buterin,elite,Z21,Filly,Café Au Lait,Zabs ultratrots,5,16,0.0625,0.0625,13.97307692307692,635,https://zed.run/racehorse/10696,https://img.zed.run/horses/A67B5B.svg
635,12759,Dynamic Express,Buterin,genesis,Z9,Mare,Sienna,StallionSteve,5,10,0.2,0.0,15.206119402985077,636,https://zed.run/racehorse/12759,https://img.zed.run/horses/3C1414.svg
636,10564,Divine Design,Buterin,genesis,Z9,Mare,Cinnabar,Ranch Amato,5,16,0.1875,0.0,22.611978021978015,637,https://zed.run/racehorse/10564,https://img.zed.run/horses/E34234.svg
637,11718,Flying Under The Radar,Buterin,genesis,Z10,Colt,Big Dip O’Ruby,Stud Athletes,5,10,0.2,0.0,12.090153846153845,638,https://zed.run/racehorse/11718,https://img.zed.run/horses/9C2542.svg
638,16921,Boom Theory,Buterin,legendary,Z20,Colt,Powder Blue,Mr PB Meadows,5,30,0.1,0.03333333333333333,13.915624999999997,639,https://zed.run/racehorse/16921,https://img.zed.run/horses/B0E0E6.svg
639,19593,LeNell,Szabo,cross,Z20,Colt,Firebrick,Klein’s Manor,5,16,0.1875,0.0,13.872799999999998,640,https://zed.run/racehorse/19593,https://img.zed.run/horses/B22222.svg
640,18659,Forever Sane,Szabo,elite,Z19,Colt,Shadow Fighter,Mr PB Meadows,5,23,0.17391304347826086,0.0,14.544864864864865,641,https://zed.run/racehorse/18659,https://img.zed.run/horses/BFAFB2.svg
641,9435,Fairdinkum Green,Buterin,exclusive,Z12,Stallion,Chartreuse,🐎SeaBiscuit|Stables🐎,5,38,0.10526315789473684,0.02631578947368421,10.551043115438105,642,https://zed.run/racehorse/9435,https://img.zed.run/horses/7FFF00.svg
642,17844,Awesome Dew,Buterin,exclusive,Z25,Mare,Burlywood,🏆 nX Racers 🏆,5,16,0.1875,0.0,14.793684210526317,643,https://zed.run/racehorse/17844,https://img.zed.run/horses/DEB887.svg
643,17142,Obviously Hungry,Buterin,legendary,Z12,Mare,Colombo Spice,Disco Ponies,5,23,0.17391304347826086,0.0,24.28708333333333,644,https://zed.run/racehorse/17142,https://img.zed.run/horses/FF3800.svg
644,16283,Stress Test,Buterin,legendary,Z19,Colt,Battle Horse Gray,The International Stud,5,24,0.08333333333333333,0.041666666666666664,23.21857142857143,645,https://zed.run/racehorse/16283,https://img.zed.run/horses/848482.svg
645,15637,Ladies First,Buterin,legendary,Z17,Mare,Arctic Snow,Lotus Racing,5,28,0.17857142857142858,0.0,36.306333333333335,646,https://zed.run/racehorse/15637,https://img.zed.run/horses/FFFAFA.svg
646,18735,REDrun,Finney,cross,Z19,Colt,English Vermillion,Red Rum Racing,5,82,0.12195121951219512,0.012195121951219513,20.155384615384616,647,https://zed.run/racehorse/18735,https://img.zed.run/horses/CC474B.svg
647,19216,Janny,Buterin,cross,Z43,Colt,Pale Violet,Vandelay Stables,5,39,0.10256410256410256,0.02564102564102564,15.669069767441863,648,https://zed.run/racehorse/19216,https://img.zed.run/horses/DB7093.svg
648,10580,Arrow In The Sand,Buterin,genesis,Z10,Colt,Banana Mania,Abilene Aces,5,37,0.16216216216216217,0.0,25.3105671641791,649,https://zed.run/racehorse/10580,https://img.zed.run/horses/FAE7B5.svg
649,18212,O'Coner,Buterin,legendary,Z19,Mare,Electric Violet,Monday Morning Ranch,5,17,0.17647058823529413,0.0,16.755454545454544,650,https://zed.run/racehorse/18212,https://img.zed.run/horses/8F00FF.svg
650,18153,Highbridge,Buterin,elite,Z11,Filly,China Rose,MikeyD Stables,5,17,0.17647058823529413,0.0,19.18388888888889,651,https://zed.run/racehorse/18153,https://img.zed.run/horses/A8516E.svg
651,11669,Super Seeker,Buterin,genesis,Z10,Colt,Anti-Flash White,Baja Beach,5,35,0.17142857142857143,0.0,14.724961832061066,652,https://zed.run/racehorse/11669,https://img.zed.run/horses/F2F3F4.svg
652,17147,Peach,Szabo,exclusive,Z13,Mare,Oval Orchid,pUnkOuter,5,23,0.17391304347826086,0.0,19.16906976744186,653,https://zed.run/racehorse/17147,https://img.zed.run/horses/DA70D6.svg
653,19468,Lince,Buterin,exclusive,Z20,Filly,Midnight Black,Sunrize Stable,5,24,0.16666666666666666,0.0,13.686451612903227,654,https://zed.run/racehorse/19468,https://img.zed.run/horses/000000.svg
654,19525,No Super Coat,Finney,exclusive,Z25,Colt,Burnt Sienna,Centennial,5,30,0.16666666666666666,0.0,21.782187499999992,655,https://zed.run/racehorse/19525,https://img.zed.run/horses/E97451.svg
655,18661,Forever Crazy,Szabo,elite,Z22,Filly,Alabaster,Forever Racing,5,24,0.08333333333333333,0.041666666666666664,13.623200000000004,656,https://zed.run/racehorse/18661,https://img.zed.run/horses/F2F0E6.svg
656,18274,Dark Trust,Finney,cross,Z24,Colt,Copper Penny,Devlin Stables,5,57,0.10526315789473684,0.017543859649122806,23.30806451612904,657,https://zed.run/racehorse/18274,https://img.zed.run/horses/AD6F69.svg
657,19495,Bruno Fernandes,Finney,legendary,Z14,Colt,Pale Violet,Shelby Company Limited,5,24,0.08333333333333333,0.041666666666666664,25.516071428571433,658,https://zed.run/racehorse/19495,https://img.zed.run/horses/DB7093.svg
658,8815,Clodie's Voice,Nakamoto,elite,Z9,Mare,Alabaster,Bay Area Thoroughbreds,5,24,0.08333333333333333,0.041666666666666664,31.156296296296304,659,https://zed.run/racehorse/8815,https://img.zed.run/horses/F2F0E6.svg
659,17735,Jerry Rice,Buterin,elite,Z32,Colt,Dark Lava,Ferrari Stables,5,11,0.18181818181818182,0.0,12.66230769230769,660,https://zed.run/racehorse/17735,https://img.zed.run/horses/483C32.svg
660,16659,Jim Cramer CNBC,Buterin,legendary,Z13,Colt,Antique White,EquitiesETC/Pirates,5,11,0.18181818181818182,0.0,18.405,661,https://zed.run/racehorse/16659,https://img.zed.run/horses/FAEBD7.svg
661,18124,Defiant,Buterin,elite,Z18,Colt,Caribbean Green,Rancho Corral De Piedra,5,30,0.16666666666666666,0.0,15.470000000000002,662,https://zed.run/racehorse/18124,https://img.zed.run/horses/00CC99.svg
662,19361,Yellow Fever,Finney,exclusive,Z19,Mare,Hairy Canary,KaboomCards,5,11,0.18181818181818182,0.0,15.413846153846155,663,https://zed.run/racehorse/19361,https://img.zed.run/horses/FFFF99.svg
663,10989,Hour of Peril,Buterin,genesis,Z10,Mare,Fuzzy Wuzzy,Knickstape Stables,5,17,0.17647058823529413,0.0,23.999130434782604,664,https://zed.run/racehorse/10989,https://img.zed.run/horses/CC6666.svg
664,16259,LA Rams,Buterin,legendary,Z13,Colt,Celestial Blue,EquitiesETC/Pirates,5,11,0.18181818181818182,0.0,21.39785714285714,665,https://zed.run/racehorse/16259,https://img.zed.run/horses/4997D0.svg
665,18056,Little Blue Bolt,Buterin,elite,Z28,Stallion,Air Superiority Blue,NewYerrCity Stables,5,18,0.05555555555555555,0.05555555555555555,16.257307692307684,666,https://zed.run/racehorse/18056,https://img.zed.run/horses/72A0C1.svg
666,18974,Strawberry Fields Forever,Nakamoto,cross,Z20,Filly,Coral Wave,Helm's Deep,5,11,0.18181818181818182,0.0,11.536428571428571,667,https://zed.run/racehorse/18974,https://img.zed.run/horses/FF7F50.svg
667,16179,Guggenheim,Buterin,cross,Z14,Colt,Egyptian Blue,Hunter's Point Ranch,5,25,0.08,0.04,15.607000000000001,668,https://zed.run/racehorse/16179,https://img.zed.run/horses/1034A6.svg
668,19199,Star Fox,Buterin,exclusive,Z25,Colt,Chrome Yellow,Crazy Horse Racing Co.,5,18,0.16666666666666666,0.0,17.23652173913044,669,https://zed.run/racehorse/19199,https://img.zed.run/horses/FFA700.svg
669,10659,Parvati,Buterin,legendary,Z19,Mare,Space Sparkle,Charington Estates,5,11,0.18181818181818182,0.0,14.799180327868848,670,https://zed.run/racehorse/10659,https://img.zed.run/horses/4A646C.svg
670,10005,Grand Beauty,Buterin,genesis,Z10,Colt,Bondi Blue,Intr1cate,5,11,0.18181818181818182,0.0,11.258297872340425,671,https://zed.run/racehorse/10005,https://img.zed.run/horses/0095B6.svg
671,18210,Star Seeker,Buterin,cross,Z28,Colt,Arylide Yellow,stable 37462421,5,31,0.16129032258064516,0.0,23.84871794871795,672,https://zed.run/racehorse/18210,https://img.zed.run/horses/E9D66B.svg
672,16180,Smooth Transaction,Buterin,exclusive,Z13,Mare,Caribbean Green,Ferrari Stables,5,11,0.18181818181818182,0.0,21.073125,673,https://zed.run/racehorse/16180,https://img.zed.run/horses/00CC99.svg
673,18901,Illusion Of Seperation,Nakamoto,elite,Z10,Filly,Deep Taupe,Ipoh North,5,48,0.14583333333333334,0.0,20.44526315789474,674,https://zed.run/racehorse/18901,https://img.zed.run/horses/7E5E60.svg
674,15328,Basic Dancer,Buterin,exclusive,Z27,Colt,Misty Rose,stable 18477178,5,11,0.18181818181818182,0.0,17.083333333333332,675,https://zed.run/racehorse/15328,https://img.zed.run/horses/FFE4E1.svg
675,11245,On Repeat,Buterin,genesis,Z10,Filly,Amethyst,JHart Stable,5,11,0.18181818181818182,0.0,22.14117647058824,676,https://zed.run/racehorse/11245,https://img.zed.run/horses/9966CC.svg
676,18050,Sealix,Nakamoto,cross,Z16,Mare,Bleu De France,Mr PB Meadows,5,18,0.16666666666666666,0.0,12.0425,677,https://zed.run/racehorse/18050,https://img.zed.run/horses/318CE7.svg
677,8315,Altair,Buterin,legendary,Z10,Colt,China Rose,A Noble Run,5,18,0.16666666666666666,0.0,16.31181818181818,678,https://zed.run/racehorse/8315,https://img.zed.run/horses/A8516E.svg
678,5878,Mint Condition,Finney,legendary,Z9,Mare,Sir Aquamarine,Fenton's Stable and Ranch,5,18,0.05555555555555555,0.05555555555555555,14.77736842105263,679,https://zed.run/racehorse/5878,https://img.zed.run/horses/7FFFD4.svg
679,18107,Minx,Nakamoto,cross,Z16,Mare,Antique Brass,10 Bag Stables,5,18,0.16666666666666666,0.0,14.82181818181818,680,https://zed.run/racehorse/18107,https://img.zed.run/horses/CD9575.svg
680,14524,Shut It Down,Buterin,genesis,Z9,Colt,Burnt Umber,Maple Stirrup,5,47,0.14893617021276595,0.0,20.962799999999998,681,https://zed.run/racehorse/14524,https://img.zed.run/horses/8A3324.svg
681,17757,THC,Buterin,exclusive,Z37,Colt,Sir Aquamarine,SabaiSquared Stable,5,51,0.09803921568627451,0.0196078431372549,14.583384615384617,682,https://zed.run/racehorse/17757,https://img.zed.run/horses/7FFFD4.svg
682,18233,Gulag Gina,Buterin,elite,Z42,Filly,Firebrick,Cole G,5,26,0.15384615384615385,0.0,13.792758620689652,683,https://zed.run/racehorse/18233,https://img.zed.run/horses/B22222.svg
683,11727,Needles To Say,Buterin,genesis,Z10,Stallion,Cosmic Latte,Churchhill Price Farms,5,18,0.16666666666666666,0.0,23.439999999999998,684,https://zed.run/racehorse/11727,https://img.zed.run/horses/FFF8E7.svg
684,17512,Dirdy One,Buterin,elite,Z38,Colt,Burlywood,NewYerrCity Stables,5,43,0.09302325581395349,0.023255813953488372,19.927608695652175,685,https://zed.run/racehorse/17512,https://img.zed.run/horses/DEB887.svg
685,18271,Barely Legal,Buterin,exclusive,Z17,Mare,Slate Gray,Tambat's Thoroughbreds,5,26,0.15384615384615385,0.0,11.581111111111111,686,https://zed.run/racehorse/18271,https://img.zed.run/horses/708090.svg
686,18192,La chaaaaaaate,Buterin,legendary,Z19,Colt,Cosmic Latte,Somewhat Mentally Stable,5,25,0.16,0.0,22.049285714285713,687,https://zed.run/racehorse/18192,https://img.zed.run/horses/FFF8E7.svg
687,16516,Put It In The Books,Buterin,legendary,Z20,Filly,Absolute Zero,stable 51940930,5,43,0.09302325581395349,0.023255813953488372,17.91152173913044,688,https://zed.run/racehorse/16516,https://img.zed.run/horses/0048BA.svg
688,19644,Tic Tac Toe,Finney,exclusive,Z16,Mare,Burlywood,DIVIDED SOULS RACING,5,33,0.15151515151515152,0.0,15.807499999999997,689,https://zed.run/racehorse/19644,https://img.zed.run/horses/DEB887.svg
689,17703,Tutankhamun,Buterin,exclusive,Z28,Colt,Egyptian Blue,The Broken Saddle,5,82,0.07317073170731707,0.024390243902439025,17.91505882352941,690,https://zed.run/racehorse/17703,https://img.zed.run/horses/1034A6.svg
690,18883,Elmers,Finney,cross,Z15,Mare,Rosy Brown,TrauMa Racing,5,28,0.07142857142857142,0.03571428571428571,18.151724137931033,691,https://zed.run/racehorse/18883,https://img.zed.run/horses/BC8F8F.svg
691,12825,Gets Better,Buterin,genesis,Z10,Colt,Cosmic Latte,Hesh's Farm,5,12,0.16666666666666666,0.0,14.535744680851067,692,https://zed.run/racehorse/12825,https://img.zed.run/horses/FFF8E7.svg
692,18998,Naughty Nikki,Buterin,exclusive,Z20,Filly,Taupe,Barks Racing,5,42,0.14285714285714285,0.0,15.322083333333333,693,https://zed.run/racehorse/18998,https://img.zed.run/horses/483C32.svg
693,17577,Rapunzel's Escape,Nakamoto,cross,Z14,Mare,Pale Violet,Above Average Stable,5,19,0.15789473684210525,0.0,16.12142857142857,694,https://zed.run/racehorse/17577,https://img.zed.run/horses/DB7093.svg
694,18353,Freak Show,Buterin,exclusive,Z31,Mare,Antique Brass,WPS,5,12,0.16666666666666666,0.0,17.740714285714283,695,https://zed.run/racehorse/18353,https://img.zed.run/horses/CD9575.svg
695,18497,Wasnt Planned,Finney,exclusive,Z15,Mare,Celestial Blue,MAHONEY RACING,5,12,0.16666666666666666,0.0,19.73466666666667,696,https://zed.run/racehorse/18497,https://img.zed.run/horses/4997D0.svg
696,17598,Brown Sugar Mini-Wheat,Buterin,exclusive,Z19,Colt,Rosy Brown,pimps landing,5,43,0.13953488372093023,0.0,18.789347826086956,697,https://zed.run/racehorse/17598,https://img.zed.run/horses/BC8F8F.svg
697,17818,Royal Castle,Finney,exclusive,Z17,Mare,Royal Blue,stable 98009696,5,12,0.16666666666666666,0.0,12.942000000000002,698,https://zed.run/racehorse/17818,https://img.zed.run/horses/4169E1.svg
698,18845,Pink Icon,Finney,cross,Z25,Filly,Baker-Miller Pink,Well Equipped,5,12,0.16666666666666666,0.0,13.955714285714285,699,https://zed.run/racehorse/18845,https://img.zed.run/horses/FF91AF.svg
699,16471,Trottie Pippen,Finney,exclusive,Z18,Stallion,Hairy Canary,Running Justice,5,12,0.16666666666666666,0.0,15.162307692307696,700,https://zed.run/racehorse/16471,https://img.zed.run/horses/FFFF99.svg
700,16964,Mona Lisa Overdrive,Buterin,elite,Z17,Colt,Cyclamen,Kinfolk Stables,5,12,0.16666666666666666,0.0,29.03142857142857,701,https://zed.run/racehorse/16964,https://img.zed.run/horses/F56FA1.svg
701,19434,CryptoKitty,Buterin,legendary,Z15,Filly,Fandango,Childhood Memories,5,35,0.14285714285714285,0.0,20.337222222222223,702,https://zed.run/racehorse/19434,https://img.zed.run/horses/B53389.svg
702,14142,The Sheik,Buterin,genesis,Z10,Stallion,Egyptian Blue,Tagline Racing,5,19,0.15789473684210525,0.0,17.999090909090906,703,https://zed.run/racehorse/14142,https://img.zed.run/horses/1034A6.svg
703,12859,Extreme Torque,Buterin,genesis,Z10,Mare,Celestial Blue,GetWrektM80,5,12,0.16666666666666666,0.0,14.313137254901958,704,https://zed.run/racehorse/12859,https://img.zed.run/horses/4997D0.svg
704,16242,Casper The Friendly Ghost,Buterin,exclusive,Z17,Mare,Anti-Flash White,Shadyville Stables,5,12,0.16666666666666666,0.0,23.217692307692307,705,https://zed.run/racehorse/16242,https://img.zed.run/horses/F2F3F4.svg
705,14106,Neptune Palace,Buterin,genesis,Z10,Stallion,Azure,Krazykat's Den,5,12,0.16666666666666666,0.0,20.349999999999998,706,https://zed.run/racehorse/14106,https://img.zed.run/horses/007FFF.svg
706,18816,She's Almost All That,Szabo,cross,Z23,Filly,Golden Rod,Tabor Ranch,5,19,0.15789473684210525,0.0,16.26857142857143,707,https://zed.run/racehorse/18816,https://img.zed.run/horses/EEE8AA.svg
707,14293,Yard of Ale,Buterin,genesis,Z10,Colt,Burnt Umber,Migliore Bloodstock LLC,5,12,0.16666666666666666,0.0,15.544444444444443,708,https://zed.run/racehorse/14293,https://img.zed.run/horses/8A3324.svg
708,17972,Mad Max,Szabo,cross,Z31,Colt,Alice Blue,Nevel's Den,5,12,0.16666666666666666,0.0,31.082857142857137,709,https://zed.run/racehorse/17972,https://img.zed.run/horses/F0F8FF.svg
709,15341,Mustang,Buterin,legendary,Z12,Mare,Dark Lava,stable 49121618,5,12,0.16666666666666666,0.0,11.881176470588237,710,https://zed.run/racehorse/15341,https://img.zed.run/horses/483C32.svg
710,17801,Candyland,Buterin,legendary,Z18,Colt,Fire Opal,Bong FC,5,28,0.07142857142857142,0.03571428571428571,25.329999999999995,711,https://zed.run/racehorse/17801,https://img.zed.run/horses/E95C4B.svg
711,16947,Skittlez,Buterin,elite,Z17,Colt,Alice Blue,Stable ANK,5,12,0.16666666666666666,0.0,18.60058823529411,712,https://zed.run/racehorse/16947,https://img.zed.run/horses/F0F8FF.svg
712,17296,Margot Robbie,Buterin,legendary,Z20,Filly,Coyote Brown,Childhood Memories,5,20,0.15,0.0,20.246785714285714,713,https://zed.run/racehorse/17296,https://img.zed.run/horses/81613C.svg
713,19386,The Green Monster,Buterin,cross,Z28,Colt,Misty Rose,99Starz,5,28,0.07142857142857142,0.03571428571428571,23.675714285714292,714,https://zed.run/racehorse/19386,https://img.zed.run/horses/FFE4E1.svg
714,19031,Byzantine,Buterin,exclusive,Z13,Colt,Byzantium,stable 25372706,5,52,0.1346153846153846,0.0,32.18492063492062,715,https://zed.run/racehorse/19031,https://img.zed.run/horses/702963.svg
715,17502,Rand al'Thor,Finney,elite,Z10,Stallion,Royal Blue,Florida Livin’,5,20,0.15,0.0,19.1245,716,https://zed.run/racehorse/17502,https://img.zed.run/horses/4169E1.svg
716,17117,King Tommy,Finney,elite,Z21,Colt,Crimson Tide,Grace’s Secrets,5,29,0.06896551724137931,0.034482758620689655,24.76333333333334,717,https://zed.run/racehorse/17117,https://img.zed.run/horses/DC143C.svg
717,4104,Delete,Buterin,genesis,Z9,Filly,Cosmic Cobalt,CTRL ALT,5,50,0.14,0.0,16.84083333333333,718,https://zed.run/racehorse/4104,https://img.zed.run/horses/2E2D88.svg
718,15299,She Makes Me Blue,Buterin,exclusive,Z11,Mare,Air Superiority Blue,OOH GEEZE,5,36,0.1388888888888889,0.0,21.04088888888889,719,https://zed.run/racehorse/15299,https://img.zed.run/horses/72A0C1.svg
719,18680,Shania Twain,Buterin,exclusive,Z29,Mare,Anti-Flash White,Johnny's,5,13,0.15384615384615385,0.0,19.69857142857143,720,https://zed.run/racehorse/18680,https://img.zed.run/horses/F2F3F4.svg
