,horse_id,name,bloodline,breed_type,gen,gender,coat,stable_name,class,race_count,placed_pct,win_pct,odds,rank
639,19247,Fierce Goddess,Nakamoto,exclusive,Z5,Filly,Dartmouth Green,Pendulum Racing,3,11,0.09090909090909091,0.0,25.200000000000003,640
640,8899,Buzz,Finney,legendary,Z7,Stallion,Desert Sand,Soldiers of Pets,3,13,0.07692307692307693,0.0,16.192602739726027,641
641,13804,Top of the Crop,Finney,genesis,Z6,Colt,Anti-Flash White,Eastvale Acres,3,31,0.06451612903225806,0.0,24.82375,642
642,9200,Miley,Nakamoto,exclusive,Z6,Mare,Fuzzy Wuzzy,Humboldt's Finest,3,14,0.07142857142857142,0.0,10.32330882352941,643
643,19033,Filly V,Nakamoto,elite,Z6,Filly,Azure,BeskARx Barns,3,13,0.07692307692307693,0.0,26.69571428571428,644
644,13057,Warden Hill,Finney,genesis,Z7,Colt,Café Au Lait,Super Trotters ♘,3,14,0.07142857142857142,0.0,21.600243902439015,645
645,8332,Merope Amoralis,Nakamoto,legendary,Z3,Stallion,Pale Violet,Genetic Gambit (DTB),3,15,0.06666666666666667,0.0,20.98611111111111,646
646,16971,White Shadow,Szabo,legendary,Z4,Colt,Shadow Fighter,Los Caballos de Goldberg,3,17,0.058823529411764705,0.0,14.434999999999999,647
647,9970,Welcome to Decentraland,Nakamoto,legendary,Z4,Filly,Pale Violet,Snow Crash,3,16,0.0625,0.0,13.830588235294117,648
648,15015,Crown Theatre,Finney,genesis,Z7,Mare,Field Drab,themariokarters,3,16,0.0625,0.0,25.842105263157894,649
649,13973,Main Squeeze,Finney,genesis,Z5,Colt,China Pink,Tegridy Farms Stable,3,19,0.05263157894736842,0.0,35.67523809523809,650
650,19538,Polarizing,Szabo,legendary,Z8,Colt,Absolute Zero,I Hate Money,3,18,0.05555555555555555,0.0,26.647222222222222,651
651,13861,Twilight Charade,Finney,genesis,Z6,Mare,Bleu De France,Wednesday Night Stables,3,19,0.05263157894736842,0.0,27.781,652
652,5333,Bazinga,Nakamoto,legendary,Z2,Mare,Cotton Candy,Northstone Stables,3,18,0.05555555555555555,0.0,21.80081632653062,653
653,18480,Hashmasks,Nakamoto,exclusive,Z3,Colt,Banana Mania,HashmasksJP,3,19,0.05263157894736842,0.0,18.636,654
654,11423,Cobra Agony,Nakamoto,legendary,Z3,Filly,Cosmic Cobalt,Priam's Daughter,3,35,0.05714285714285714,0.0,35.803947368421056,655
655,15906,HotBox,Szabo,exclusive,Z7,Colt,Shadow Fighter,Topsy Derby,3,26,0.038461538461538464,0.0,28.80032258064516,656
656,8628,Ice Queen ,Szabo,legendary,Z5,Mare,Bright Cerulean,Good Talk Russ Racing,3,27,0.037037037037037035,0.0,27.74675675675676,657
657,9759,Carolina Reaper,Nakamoto,legendary,Z2,Stallion,Colombo Spice,Factor Factory 🐴🐴,3,37,0.0,0.0,34.684137931034485,658
658,18001,Bellbridge,Szabo,legendary,Z4,Colt,Atomic Tangerine,Hoppers ❌ Racing,3,26,0.038461538461538464,0.0,25.148888888888898,659
659,18721,Lord Pretty Flacko,Nakamoto,exclusive,Z4,Colt,Banana Mania,BIg Smooth's Stables,3,16,0.0,0.0,44.46470588235294,660
660,4598,Alba,Nakamoto,legendary,Z3,Filly,Antique White,The Castle,3,14,0.0,0.0,32.78130434782608,661
661,6927,Lucky Strike,Nakamoto,legendary,Z3,Mare,Sir Aquamarine,BK$$ Stables,3,14,0.0,0.0,31.026000000000003,662
662,17895,dollar dollar bills yall,Nakamoto,exclusive,Z6,Filly,Cal Poly Pomona,panther's stacked stable,3,14,0.0,0.0,20.027647058823526,663
663,8704,So Savage,Nakamoto,exclusive,Z4,Colt,Cinnabar,Jiro's Basashi Farm,3,13,0.0,0.0,32.73451612903226,664
664,14985,Top Shot Duel,Buterin,genesis,Z8,Filly,Brown Sugar,🐴  Gull Cove Stables,3,13,0.0,0.0,30.772142857142857,665
665,18427,CryptoJ,Nakamoto,legendary,Z2,Filly,Caribbean Green,stable 54531718,3,13,0.0,0.0,29.22666666666667,666
666,2938,Dundee,Finney,genesis,Z6,Mare,Pale Violet,Puffer Racing,3,12,0.0,0.0,19.543333333333333,667
667,7074,Bring Down The Fire,Nakamoto,exclusive,Z4,Stallion,Firebrick,Propeller Steeds,3,12,0.0,0.0,26.286666666666665,668
668,14900,Shooting Stars,Buterin,genesis,Z10,Colt,Mystic Maroon,Nuggetization Central,3,12,0.0,0.0,19.7048051948052,669
669,5764,Pawnee Dream,Nakamoto,legendary,Z2,Mare,Burnt Sienna,DHThePhenom,3,10,0.0,0.0,40.50363636363636,670
670,6023,Social Drinker,Nakamoto,legendary,Z2,Stallion,Atomic Tangerine,Eve's Ride,3,10,0.0,0.0,17.127696969696974,671
671,6514,Mss BaT Q,Nakamoto,exclusive,Z4,Mare,Fiery Rose,Propeller Steeds,3,10,0.0,0.0,38.041818181818186,672
672,9503,Yo Ho Ho,Nakamoto,exclusive,Z4,Colt,Alabaster,sarah,3,10,0.0,0.0,20.698421052631574,673
673,9758,Million Dollar Man,Nakamoto,legendary,Z2,Colt,Desert Sand,Golden Eagle Stable,3,10,0.0,0.0,12.339610389610392,674
674,17359,Breathless Saber,Nakamoto,exclusive,Z4,Stallion,Feldgrau,Morning Dew Stables,3,10,0.0,0.0,31.473333333333326,675
0,15745,Escobar,Buterin,exclusive,Z23,Filly,Cinnabar,Dothraki Stables,2,18,0.8888888888888888,0.5555555555555556,2.677368421052632,1
1,17888,Silly Samwise,Szabo,legendary,Z6,Filly,Burnt Umber,Kanyes' Ranch,2,207,0.36231884057971014,0.1932367149758454,8.225973451327436,2
2,14867,Real Crystal,Buterin,genesis,Z8,Stallion,Azure,Financially Stable,2,168,0.39285714285714285,0.2261904761904762,7.694869109947645,3
3,14491,Tic Toc,Buterin,genesis,Z8,Mare,Egyptian Blue,Ave and Fin Farms,2,380,0.32894736842105265,0.15263157894736842,8.72954751131222,4
4,11259,Widespread,Finney,genesis,Z5,Filly,Cal Poly Pomona,Golden Boy Stables,2,11,0.9090909090909091,0.2727272727272727,7.844166666666666,5
5,12784,Discord Junky,Finney,genesis,Z7,Mare,Powder Blue,Backyard Stables,2,262,0.30916030534351147,0.12595419847328243,8.72120792079207,6
6,9742,Valkarie,Szabo,exclusive,Z8,Mare,Feldgrau,[ZMU] TomoeDaewone,2,29,0.5862068965517241,0.20689655172413793,10.868900000000002,7
7,19189,Sour Tsunami,Nakamoto,exclusive,Z10,Colt,Cyclamen,🌿High Horse Stables🌿,2,174,0.3563218390804598,0.1724137931034483,8.661538461538461,8
8,15032,Iron Spur,Finney,genesis,Z7,Mare,Buff Gold,Chicken Joe's Horse Show,2,176,0.35795454545454547,0.125,9.883297297297299,9
9,11158,Drive Rule,Szabo,genesis,Z4,Mare,Fandango,Well Equipped,2,151,0.31125827814569534,0.08609271523178808,9.492747747747757,10
10,1587,Norseback,Szabo,genesis,Z4,Stallion,Chrome Yellow,Trail Blazer Racing,2,114,0.35964912280701755,0.19298245614035087,9.843697478991597,11
11,8928,Never Ever Land,Buterin,genesis,Z10,Colt,Firebrick,Aloha Racing,2,87,0.4827586206896552,0.1724137931034483,8.42175,12
12,12261,Reborn Racer,Buterin,genesis,Z9,Stallion,Anti-Flash White,Aloha Racing,2,96,0.40625,0.1875,8.86954954954955,13
13,19321,Blueface,Buterin,exclusive,Z16,Colt,Bleu De France,Avatar,2,59,0.4406779661016949,0.23728813559322035,8.853623188405797,14
14,9449,Saber One,Nakamoto,legendary,Z3,Mare,Fawn,Stark Industries,2,30,0.5,0.26666666666666666,7.95402777777778,15
15,16666,Go Golden Go,Buterin,exclusive,Z28,Colt,Golden Rod,Naptown Colts,2,121,0.39669421487603307,0.18181818181818182,10.50947712418301,16
16,12197,Positive Trend,Buterin,genesis,Z10,Mare,Field Drab,TopTrot,2,74,0.40540540540540543,0.21621621621621623,9.02576923076923,17
17,8897,Tatooine,Nakamoto,legendary,Z4,Colt,Arylide Yellow,Panadol,2,15,0.4666666666666667,0.26666666666666666,8.314705882352941,18
18,14012,Engine of The Same,Buterin,genesis,Z10,Mare,Brown Sugar,Slow GAS Stables,2,162,0.3395061728395062,0.14814814814814814,10.234121212121211,19
19,16597,Burgerkill,Finney,legendary,Z10,Filly,Alice Blue,Kuda Racing,2,71,0.4647887323943662,0.16901408450704225,8.290410958904113,20
20,12315,High Rating,Nakamoto,genesis,Z2,Colt,Caribbean Green,Crazy Horse,2,41,0.43902439024390244,0.14634146341463414,7.245333333333334,21
21,17707,Feather Song,Finney,legendary,Z11,Stallion,Alice Blue,Metaverse Racing,2,78,0.3974358974358974,0.24358974358974358,7.063584905660377,22
22,14063,Wako,Buterin,genesis,Z10,Mare,AO,Deceptive.La breadwinners,2,102,0.37254901960784315,0.14705882352941177,11.09944444444444,23
23,16229,A Lucky Star,Szabo,exclusive,Z6,Colt,Cyclamen,Award Star Ranch,2,130,0.36923076923076925,0.16153846153846155,8.633503649635037,24
24,15595,Erin Brockovich,Nakamoto,exclusive,Z6,Mare,Taupe,Avatar,2,56,0.39285714285714285,0.19642857142857142,9.435762711864408,25
25,12813,Dancing Rendered,Buterin,genesis,Z10,Mare,Arylide Yellow,Good Boy Racing,2,82,0.3780487804878049,0.17073170731707318,8.32264367816092,26
26,18101,Colt of Personality,Buterin,legendary,Z15,Colt,Pale Violet,East Coast Stables,2,63,0.49206349206349204,0.23809523809523808,10.035411764705888,27
27,13089,Wild Thoughts,Szabo,genesis,Z4,Stallion,Café Au Lait,Pirlo4ever🍀,2,72,0.3194444444444444,0.20833333333333334,7.189173553719011,28
28,12995,Deserves an Emmy,Buterin,genesis,Z8,Stallion,Pale Violet,Good Boy Racing,2,68,0.4264705882352941,0.19117647058823528,8.050194174757278,29
29,15260,Sugarlight,Szabo,exclusive,Z8,Mare,Anti-Flash White,Trail Blazer Racing,2,112,0.375,0.16071428571428573,8.49521739130435,30
30,10977,Jin,Finney,genesis,Z6,Mare,Cyclamen,Diomedes Racing,2,98,0.29591836734693877,0.17346938775510204,8.685296167247383,31
31,3977,Just Snooping,Buterin,genesis,Z8,Colt,Taupe,Hidden Valley Ranch,2,92,0.358695652173913,0.20652173913043478,8.4034065934066,32
32,13194,Ultimate Reality,Buterin,genesis,Z8,Mare,AO,Forever Racing,2,89,0.3595505617977528,0.19101123595505617,10.251929824561401,33
33,15574,Sequenced Boom,Nakamoto,exclusive,Z4,Colt,Cinereous,Morning Dew Stables,2,96,0.3645833333333333,0.15625,10.118301886792455,34
34,6914,Battle Razor,Nakamoto,legendary,Z4,Mare,Alabaster,🌿High Horse Stables🌿,2,13,0.5384615384615384,0.23076923076923078,10.802972972972972,35
35,7291,Candy Cane,Szabo,legendary,Z4,Mare,Cotton Candy,Diomedes Racing,2,72,0.375,0.1527777777777778,8.450841121495326,36
36,6207,Comanche,Nakamoto,legendary,Z4,Filly,Rosy Brown,Red Hook Rye Racing,2,34,0.4117647058823529,0.23529411764705882,8.638205128205128,37
37,7529,Chronic Gangster,Nakamoto,legendary,Z2,Stallion,AO,Doofy Racing,2,12,0.5,0.25,9.518636363636361,38
38,11963,Rocksteady,Nakamoto,genesis,Z1,Mare,Feldgrau,Jean Peule Bleu,2,11,0.45454545454545453,0.2727272727272727,8.443181818181817,39
39,16691,Ascension,Nakamoto,cross,Z8,Mare,English Vermillion,Walter's Pride,2,67,0.43283582089552236,0.14925373134328357,12.685555555555558,40
40,11078,XCOM,Finney,genesis,Z7,Mare,Absolute Zero,[ZMU] ISIS GénétiQ [§BA],2,154,0.33766233766233766,0.12987012987012986,8.671411764705873,41
41,10691,Llamrei,Finney,legendary,Z9,Mare,China Pink,Forever Racing,2,46,0.3695652173913043,0.1956521739130435,7.929695652173912,42
42,7711,Sarah Connor,Nakamoto,genesis,Z2,Filly,Sienna,Crown Royal,2,100,0.31,0.14,7.954965986394556,43
43,2328,Just A Falcon,Finney,genesis,Z5,Filly,Arctic Snow,Crazy Horse,2,42,0.40476190476190477,0.19047619047619047,11.449361702127662,44
44,18462,Spring Fortune,Finney,exclusive,Z11,Filly,Byzantium,Murphy's Law Farms,2,138,0.35507246376811596,0.10869565217391304,10.885419354838703,45
45,13583,Favourable,Szabo,genesis,Z3,Mare,Alabaster,anonwho antfrgle lou,2,35,0.42857142857142855,0.17142857142857143,10.52972222222222,46
46,13785,General Principles,Finney,genesis,Z7,Mare,Fiery Rose,🍻 Dark Horse Stables 🍻,2,178,0.3089887640449438,0.12359550561797752,11.834497354497357,47
47,13327,Normal Equilibrium,Nakamoto,genesis,Z2,Mare,Crimson Tide,Elmer's Stables,2,97,0.30927835051546393,0.13402061855670103,9.842199999999998,48
48,1435,Ribbons and Bows,Szabo,genesis,Z3,Colt,Black Chocolate,Spiltan,2,36,0.3333333333333333,0.2222222222222222,8.521129032258061,49
49,17520,Rowayton,Finney,legendary,Z11,Mare,Coral Wave,Puffer Racing,2,57,0.47368421052631576,0.08771929824561403,10.595000000000002,50
50,15641,The Rock,Finney,exclusive,Z11,Colt,Café Au Lait,Crypception Racing Club,2,178,0.3202247191011236,0.10674157303370786,13.332105263157892,51
51,1217,My Behind,Szabo,genesis,Z3,Colt,Gainsboro,♦️Poseidon Racing♦️,2,24,0.5416666666666666,0.125,7.6196874999999995,52
52,16457,Goldmember,Szabo,legendary,Z4,Filly,Golden Rod,Los Caballos de Goldberg,2,40,0.35,0.2,11.610476190476188,53
53,997,Come At Me,Nakamoto,genesis,Z2,Colt,Alabaster,Michigan Derby,2,32,0.3125,0.1875,8.71962962962963,54
54,1687,Que To Que,Szabo,genesis,Z4,Stallion,Fandango,Cable Beach,2,13,0.46153846153846156,0.23076923076923078,7.827560975609757,55
55,7259,Spear,Szabo,legendary,Z7,Filly,Arctic Snow,Shelby Acres,2,66,0.3787878787878788,0.13636363636363635,10.848529411764705,56
56,19458,Trey Lancealot,Szabo,exclusive,Z10,Colt,Byzantium,Gator Bait,2,45,0.4444444444444444,0.15555555555555556,11.376400000000004,57
57,1948,Packing Heat,Szabo,genesis,Z4,Filly,Big Dip O’Ruby,Rolls Royce Racing,2,52,0.3269230769230769,0.11538461538461539,9.11685714285714,58
58,13309,At The Moment,Nakamoto,genesis,Z1,Stallion,Cyclamen,Kauhikoa,2,15,0.5333333333333333,0.13333333333333333,9.649375,59
59,10883,Unusual,Finney,genesis,Z7,Mare,Crimson Tide,Exotics Ranch,2,10,0.5,0.2,8.89574803149607,60
60,17133,Parlay of Dreams,Szabo,legendary,Z7,Colt,Fire Opal,Double Down,2,24,0.4166666666666667,0.20833333333333334,11.369310344827584,61
61,12153,Believe It Or Not,Buterin,genesis,Z8,Colt,Celestial Blue,Ladywell Stud,2,45,0.3333333333333333,0.15555555555555556,9.278067632850245,62
62,2096,You Wouldn't Believe It,Finney,genesis,Z5,Mare,Ghost White,BDT,2,10,0.5,0.2,9.266481481481483,63
63,9731,Raceway Rage,Nakamoto,exclusive,Z3,Colt,Dark Byzantium,Dukes of Stable,2,15,0.4666666666666667,0.2,8.52913043478261,64
64,6701,bob's back,Nakamoto,exclusive,Z3,Stallion,Caribbean Green,Jiro's Basashi Farm,2,17,0.35294117647058826,0.23529411764705882,12.652777777777779,65
65,16522,Mr Meeseeks,Buterin,exclusive,Z14,Colt,Antique Brass,Soldiers of Pets,2,135,0.3037037037037037,0.11851851851851852,14.145250000000008,66
66,458,See You Later,Nakamoto,genesis,Z1,Colt,Fawn,HEROin,2,20,0.45,0.15,8.955384615384615,67
67,6342,Degenerate,Szabo,legendary,Z4,Mare,Cadet Blue,🍀 LuckyJacks 🍀,2,39,0.358974358974359,0.15384615384615385,10.21139534883721,68
68,15847,Potoooooooo,Finney,legendary,Z9,Colt,Amethyst,Good Talk Russ Racing,2,30,0.36666666666666664,0.2,16.366176470588233,69
69,13405,The Publisher,Nakamoto,genesis,Z1,Filly,Dark Lava,Neoxxx,2,26,0.38461538461538464,0.11538461538461539,7.9283333333333355,70
70,16793,bread,Finney,legendary,Z8,Filly,Fuzzy Wuzzy,😎 PHISH's  FINNEY FARM,2,57,0.3333333333333333,0.15789473684210525,11.309672131147536,71
71,16323,Uncommonly Wise,Nakamoto,exclusive,Z4,Filly,Cinnabar,Eve's Ride,2,44,0.29545454545454547,0.1590909090909091,14.656862745098037,72
72,3737,Stormy Destiny,Buterin,genesis,Z8,Colt,Rosy Brown,Sunny Stables,2,99,0.35353535353535354,0.09090909090909091,9.368640776699028,73
73,12756,Current Event,Finney,genesis,Z6,Colt,Firebrick,emjade alley,2,44,0.38636363636363635,0.09090909090909091,9.36435897435898,74
74,17497,Little Miss Sunshine,Finney,legendary,Z8,Filly,Banana Mania,Japanese Devil Owls,2,44,0.3409090909090909,0.1590909090909091,11.873260869565216,75
75,10030,Summer Breeze,Buterin,genesis,Z10,Stallion,Rosy Brown,WPS,2,37,0.40540540540540543,0.13513513513513514,10.040053191489362,76
76,11040,Sell Anything,Finney,genesis,Z7,Colt,Bittersweet Shimmer,Doofy Racing,2,32,0.40625,0.125,8.087426900584795,77
77,2487,Ask For Cash,Finney,genesis,Z5,Colt,Field Drab,Supreme Display of Talent,2,15,0.5333333333333333,0.13333333333333333,13.475625,78
78,13358,Native Warrior,Nakamoto,genesis,Z2,Mare,Cotton Candy,Jean Peule Bleu,2,15,0.4666666666666667,0.13333333333333333,6.54875,79
79,5293,Toofast,Buterin,legendary,Z11,Colt,Desert Sand,TheBloodline,2,64,0.3125,0.125,8.164972972972976,80
80,8270,Antarès,Nakamoto,legendary,Z4,Colt,Eminence,Crazy Horse,2,10,0.4,0.2,10.356153846153846,81
81,16880,Across the Universe,Nakamoto,exclusive,Z6,Filly,Café Au Lait,Helm's Deep,2,57,0.3508771929824561,0.12280701754385964,10.582083333333332,82
82,13731,Viciously Unseen,Finney,genesis,Z7,Colt,Electric Violet,H# Racing,2,140,0.25,0.06428571428571428,13.969090909090907,83
83,194,Crème Brûlée,Nakamoto,genesis,Z1,Colt,Space Sparkle,HEROin,2,29,0.3448275862068966,0.1724137931034483,8.985294117647058,84
84,11480,Winston Wolfe,Finney,genesis,Z7,Stallion,Cosmic Latte,Well Equipped,2,46,0.391304347826087,0.08695652173913043,10.393477366255151,85
85,15250,Woodstock,Szabo,legendary,Z7,Stallion,Buff Gold,Trail Blazer Racing,2,46,0.34782608695652173,0.13043478260869565,11.00918367346939,86
86,2741,Highly Charged,Finney,genesis,Z6,Colt,Deep Taupe,Leopard Hawke Stables,2,18,0.5,0.1111111111111111,9.518461538461539,87
87,18208,Pyro,Finney,exclusive,Z8,Colt,Firebrick,Daddy Racing,2,132,0.25,0.08333333333333333,15.8122794117647,88
88,8877,Shooting Guard,Szabo,exclusive,Z6,Colt,Alabaster,Golden Eagle Stable,2,28,0.32142857142857145,0.17857142857142858,11.762000000000004,89
89,15136,Galaxy Falls,Finney,genesis,Z5,Stallion,Space Sparkle,Ave and Fin Farms,2,43,0.37209302325581395,0.13953488372093023,8.8952380952381,90
90,6978,Topaz,Nakamoto,legendary,Z3,Mare,Cadet Blue,🍀 LuckyJacks 🍀,2,62,0.27419354838709675,0.11290322580645161,9.888247422680413,91
91,7160,The Burnt Dragon,Szabo,legendary,Z8,Mare,Burnt Sienna,Diamond Hands,2,39,0.3333333333333333,0.15384615384615385,9.677999999999999,92
92,13301,Tanned and Ready,Nakamoto,genesis,Z1,Stallion,Caribbean Green,GVG Stables,2,22,0.4090909090909091,0.13636363636363635,13.4176,93
93,2306,Oh Yeah,Finney,genesis,Z5,Mare,Black Chocolate,DW Racing,2,29,0.4827586206896552,0.06896551724137931,10.702307692307695,94
94,9627,Dancing Queen,Szabo,legendary,Z8,Mare,Fandango,Badlands Barns,2,41,0.36585365853658536,0.14634146341463414,13.516756756756761,95
95,15131,The 90s,Finney,genesis,Z6,Filly,Misty Rose,Ares Acres,2,35,0.34285714285714286,0.14285714285714285,8.277894736842104,96
96,14687,Hungarian Hunger,Buterin,genesis,Z9,Mare,Café Au Lait,Disco Ponies,2,79,0.31645569620253167,0.11392405063291139,11.499255319148936,97
97,2617,Donkey's Fool,Finney,genesis,Z6,Colt,Pale Violet,Glueten Free Farms,2,14,0.5714285714285714,0.07142857142857142,10.959655172413791,98
98,2050,Double Accord,Finney,genesis,Z5,Mare,Coral Wave,Los Caballos de Goldberg,2,98,0.24489795918367346,0.11224489795918367,10.696000000000002,99
99,17556,Low Light,Szabo,legendary,Z6,Colt,Dark Moss,Diomedes Racing,2,22,0.4090909090909091,0.13636363636363635,9.5972,100
100,15419,Musa Mansa,Nakamoto,elite,Z7,Stallion,Fuzzy Wuzzy,Shambala,2,55,0.34545454545454546,0.12727272727272726,11.95703125,101
101,13331,The Diesel,Nakamoto,genesis,Z2,Stallion,Brown Sugar,Whiskey Dreams,2,12,0.4166666666666667,0.16666666666666666,9.191249999999998,102
102,9512,Kamino,Nakamoto,legendary,Z4,Colt,Bright Cerulean,Panadol,2,16,0.3125,0.1875,9.624500000000001,103
103,18029,John Coctostan,Szabo,legendary,Z6,Colt,Dark Moss,Zerga Farms,2,42,0.35714285714285715,0.14285714285714285,11.38022727272727,104
104,8703,Crusher,Nakamoto,exclusive,Z4,Colt,Coral Wave,KingBeaver Ranch,2,17,0.29411764705882354,0.17647058823529413,8.181190476190475,105
105,7445,Premium Scruff,Nakamoto,legendary,Z3,Colt,Cosmic Latte,Allstars,2,17,0.47058823529411764,0.11764705882352941,9.103684210526318,106
106,13765,Speed Stinger,Finney,genesis,Z7,Colt,Amethyst,Hay Girl Hay,2,28,0.42857142857142855,0.10714285714285714,12.81655172413793,107
107,13562,Bolt and Desire,Szabo,genesis,Z4,Mare,Egyptian Blue,MomentumSwing,2,61,0.3114754098360656,0.11475409836065574,10.426184210526317,108
108,17058,vstrom,Finney,legendary,Z9,Colt,Absolute Zero,Slim Racing,2,52,0.36538461538461536,0.09615384615384616,10.044736842105262,109
109,1876,Stock Operator,Szabo,genesis,Z4,Filly,Midnight Black,Gindi Stables,2,12,0.4166666666666667,0.16666666666666666,9.78,110
110,13469,Collision,Szabo,genesis,Z3,Colt,Banana Mania,Exotics Ranch,2,35,0.34285714285714286,0.14285714285714285,7.544999999999999,111
111,8096,Princess Leia,Nakamoto,exclusive,Z3,Mare,Cotton Candy,GameBred Racing,2,24,0.4166666666666667,0.125,14.3508,112
112,13927,Cuffed,Finney,genesis,Z5,Stallion,Mystic Maroon,Supreme Theramoe,2,48,0.3541666666666667,0.125,12.3769387755102,113
113,16929,OK Boomer,Szabo,exclusive,Z10,Colt,Cosmic Cobalt,Snow Crash,2,73,0.3150684931506849,0.0958904109589041,10.76516483516484,114
114,19002,Modelo Time,Szabo,legendary,Z5,Colt,Rosy Brown,Wednesday Night Stables,2,29,0.3103448275862069,0.1724137931034483,13.596388888888885,115
115,2494,Valley Royal,Finney,genesis,Z5,Mare,Mystic Maroon,Kaizen Stables,2,51,0.27450980392156865,0.13725490196078433,8.771980198019806,116
116,12588,Who Owns This?,Finney,genesis,Z7,Colt,Cinereous,KaneWays ENT.,2,33,0.3939393939393939,0.09090909090909091,10.040522875816992,117
117,13971,Off The Glass,Finney,genesis,Z5,Stallion,Baker-Miller Pink,Big Rich,2,85,0.27058823529411763,0.10588235294117647,11.028620689655174,118
118,3312,Ecology,Finney,genesis,Z7,Filly,Flex,Danshan,2,13,0.5384615384615384,0.07692307692307693,14.78857142857143,119
119,17346,Genesis Breaker,Nakamoto,legendary,Z4,Colt,Atomic Tangerine,Patty Jack Harleys,2,14,0.2857142857142857,0.21428571428571427,9.665333333333335,120
120,15128,Can I?,Finney,genesis,Z5,Mare,Colombo Spice,The Mint Condition,2,53,0.39622641509433965,0.03773584905660377,12.507222222222222,121
121,3949,Emily's Hope,Buterin,genesis,Z8,Stallion,Gainsboro,Quality Breeds,2,29,0.3448275862068966,0.13793103448275862,10.662328767123286,122
122,5467,Prince,Nakamoto,legendary,Z2,Stallion,Byzantium,MMAGuru,2,15,0.4,0.13333333333333333,9.090196078431372,123
123,3406,Hsss Goes The Snake,Finney,genesis,Z7,Filly,Cal Poly Pomona,Danshan,2,67,0.3283582089552239,0.08955223880597014,16.962875,124
124,398,Harmony,Nakamoto,genesis,Z1,Stallion,AO,Giddy up,2,11,0.45454545454545453,0.09090909090909091,11.66,125
125,13628,Connection,Szabo,genesis,Z3,Colt,Deep Taupe,MMAGuru,2,14,0.2857142857142857,0.21428571428571427,11.864666666666666,126
126,7284,Hoosier Daddy,Nakamoto,legendary,Z2,Stallion,Atomic Tangerine,Los Caballos de Goldberg,2,31,0.3225806451612903,0.06451612903225806,13.476969696969697,127
127,6030,Frost,Szabo,legendary,Z5,Colt,Bright Cerulean,goodmonth.eth,2,17,0.4117647058823529,0.11764705882352941,11.918888888888887,128
128,16326,Darth Ducky,Szabo,exclusive,Z6,Colt,Black Chocolate,Doofy Racing,2,18,0.3333333333333333,0.16666666666666666,12.515555555555556,129
129,15152,Words In Motion,Finney,genesis,Z7,Mare,Fire Opal,Twin Suns Acres,2,66,0.3484848484848485,0.07575757575757576,13.33176470588235,130
130,13653,Platinum Jack,Szabo,genesis,Z3,Stallion,Bittersweet Shimmer,🏆 nX Racers 🏆,2,39,0.3076923076923077,0.10256410256410256,9.901086956521738,131
131,13483,What Did I Tell You,Szabo,genesis,Z4,Colt,AO,Ares Acres,2,29,0.2413793103448276,0.20689655172413793,10.01,132
132,19397,Fat Boy,Szabo,exclusive,Z11,Colt,Cosmic Latte,Taco Truck,2,68,0.35294117647058826,0.07352941176470588,13.588985507246377,133
133,14814,Smoked,Buterin,genesis,Z9,Stallion,Misty Rose,Dee Stable,2,106,0.2641509433962264,0.12264150943396226,10.862649572649573,134
134,19210,Qualified,Finney,legendary,Z7,Filly,Feldgrau,ᑭᗩᑎᑕᗩᛕᗴᔕ ᖇᗩᑕIᑎǤ,2,44,0.3409090909090909,0.11363636363636363,12.266595744680853,135
135,11958,Made in France,Nakamoto,genesis,Z2,Colt,Cinereous,Jean Peule Bleu,2,14,0.35714285714285715,0.14285714285714285,9.437368421052632,136
136,2324,Beat Street,Finney,genesis,Z5,Mare,Misty Rose,Terlingua Stud Farm,2,65,0.26153846153846155,0.1076923076923077,9.523521126760562,137
137,13279,Man On The Moon,Nakamoto,genesis,Z2,Filly,Dark Moss,stable 57427336,2,18,0.3333333333333333,0.1111111111111111,10.163499999999999,138
138,9057,Latte Macchiato,Nakamoto,exclusive,Z5,Mare,Café Au Lait,HORSES ltd CO INC,2,65,0.2923076923076923,0.1076923076923077,10.266818181818179,139
139,315,Untamed Raw,Nakamoto,genesis,Z1,Filly,Cinnamon Satin,Paradise,2,14,0.5,0.07142857142857142,11.018666666666666,140
140,4474,you'llneverwalkalone ,Nakamoto,legendary,Z3,Filly,Midnight Black,The Castle,2,13,0.46153846153846156,0.07692307692307693,9.207647058823529,141
141,2413,Invincible Bond,Finney,genesis,Z5,Colt,Deep Taupe,The Mane Event,2,29,0.3793103448275862,0.06896551724137931,12.8728125,142
142,8050,Pink Floyd,Szabo,legendary,Z6,Colt,Misty Rose,Diomedes Racing,2,32,0.34375,0.09375,9.142475247524757,143
143,10589,Mysty,Nakamoto,legendary,Z2,Stallion,Misty Rose,GVG Stables,2,51,0.29411764705882354,0.058823529411764705,10.262359550561802,144
144,13516,Cry Me A River,Szabo,genesis,Z3,Colt,Copper Penny,Timberlake Ranch,2,62,0.27419354838709675,0.11290322580645161,9.351875,145
145,7402,Fire Force,Nakamoto,legendary,Z4,Colt,Coral Wave,Diomedes Racing,2,37,0.32432432432432434,0.08108108108108109,10.135816326530612,146
146,322,Dazzle,Nakamoto,genesis,Z1,Stallion,Destiny,MMAGuru,2,17,0.35294117647058826,0.11764705882352941,8.51348837209302,147
